datetime,pow_P,temp,shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),global_tilted_irradiance (W/m²)
2024-10-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 05:00:00,959.0,38.89,0.0,0.0,0.0,0.0
2024-10-02 06:00:00,13317.0,43.29,6.0,-0.2,6.2,6.0
2024-10-02 07:00:00,37830.0,49.84,149.2,66.1,83.1,149.2
2024-10-02 08:00:00,46580.0,54.38,377.0,234.9,142.1,377.0
2024-10-02 09:00:00,16741.0,58.51,565.7,374.9,190.8,565.7
2024-10-02 10:00:00,62620.0,63.84,700.8,440.0,260.8,700.8
2024-10-02 11:00:00,25753.0,66.76,855.3,560.2,295.1,855.3
2024-10-02 12:00:00,25362.0,60.05,887.2,556.5,330.7,887.2
2024-10-02 13:00:00,36980.0,50.66,823.3,483.8,339.5,823.3
2024-10-02 14:00:00,23572.0,53.53,503.3,155.9,347.5,503.3
2024-10-02 15:00:00,7245.0,52.03,297.0,54.7,242.3,297.0
2024-10-02 16:00:00,2935.0,50.2,184.0,30.5,153.5,184.0
2024-10-02 17:00:00,0.0,47.59,44.2,1.5,42.7,44.2
2024-10-02 18:00:00,0.0,0.0,4.5,-0.2,4.7,4.5
2024-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 05:00:00,1513.0,39.21,0.0,0.0,0.0,0.0
2024-10-03 06:00:00,13932.0,44.39,5.5,-0.2,5.7,5.5
2024-10-03 07:00:00,32180.0,49.97,145.3,62.7,82.7,145.3
2024-10-03 08:00:00,51410.0,55.120000000000005,368.5,224.8,143.7,368.5
2024-10-03 09:00:00,17913.0,53.21,472.7,249.7,223.0,472.7
2024-10-03 10:00:00,31414.0,57.24,406.3,96.7,309.6,406.3
2024-10-03 11:00:00,9268.0,48.41,314.3,21.9,292.5,314.3
2024-10-03 12:00:00,21976.0,49.9,255.3,10.0,245.3,255.3
2024-10-03 13:00:00,8058.0,49.44,352.0,31.5,320.5,352.0
2024-10-03 14:00:00,1361.0,47.08,104.3,-1.0,105.3,104.3
2024-10-03 15:00:00,106.0,48.78,27.0,0.1,26.9,27.0
2024-10-03 16:00:00,0.0,47.45,30.8,0.5,30.3,30.8
2024-10-03 17:00:00,0.0,0.0,3.7,0.0,3.6,3.7
2024-10-03 18:00:00,0.0,0.0,7.2,-0.3,7.5,7.2
2024-10-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 05:00:00,1167.0,38.14,0.0,0.0,0.0,0.0
2024-10-04 06:00:00,10732.0,44.3,4.2,-0.2,4.4,4.2
2024-10-04 07:00:00,34960.0,50.59,106.2,29.9,76.3,106.2
2024-10-04 08:00:00,47650.0,54.45,365.7,221.6,144.1,365.7
2024-10-04 09:00:00,57730.0,59.24,605.2,430.4,174.8,605.2
2024-10-04 10:00:00,63630.0,63.86,793.7,580.1,213.5,793.7
2024-10-04 11:00:00,62010.0,67.23,920.7,663.9,256.7,920.7
2024-10-04 12:00:00,59770.0,67.92,970.7,689.7,281.0,970.7
2024-10-04 13:00:00,54630.0,65.96000000000001,959.2,696.8,262.4,959.2
2024-10-04 14:00:00,47650.0,64.4,858.2,634.7,223.5,858.2
2024-10-04 15:00:00,1538.0,53.09,553.2,314.1,239.1,553.2
2024-10-04 16:00:00,1340.0,48.51,24.7,0.4,24.2,24.7
2024-10-04 17:00:00,0.0,0.0,36.0,0.8,35.2,36.0
2024-10-04 18:00:00,0.0,0.0,0.3,0.0,0.4,0.3
2024-10-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 05:00:00,1706.0,38.95,0.0,0.0,0.0,0.0
2024-10-05 06:00:00,13658.0,44.9,4.7,-0.2,4.9,4.7
2024-10-05 07:00:00,21207.0,49.31,145.5,62.9,82.6,145.5
2024-10-05 08:00:00,31128.0,54.42,379.8,238.6,141.2,379.8
2024-10-05 09:00:00,39600.0,59.44,594.7,416.3,178.3,594.7
2024-10-05 10:00:00,63000.0,65.66,776.7,555.8,220.9,776.7
2024-10-05 11:00:00,22309.0,61.17,916.2,658.6,257.6,916.2
2024-10-05 12:00:00,9859.0,55.51,841.7,493.6,348.1,841.7
2024-10-05 13:00:00,7435.0,49.14,575.7,178.1,397.6,575.7
2024-10-05 14:00:00,8934.0,51.42,722.2,432.4,289.8,722.2
2024-10-05 15:00:00,4509.0,48.370000000000005,393.0,129.0,264.0,393.0
2024-10-05 16:00:00,5997.0,47.83,174.3,27.1,147.3,174.3
2024-10-05 17:00:00,0.0,0.0,137.0,36.4,100.6,137.0
2024-10-05 18:00:00,0.0,0.0,15.5,-0.1,15.6,15.5
2024-10-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 05:00:00,379.0,35.910000000000004,0.0,0.0,0.0,0.0
2024-10-06 06:00:00,7651.0,44.9,1.3,-0.1,1.4,1.3
2024-10-06 07:00:00,0.0,0.0,48.0,2.8,45.2,48.0
2024-10-06 08:00:00,0.0,0.0,279.7,122.8,156.8,279.7
2024-10-06 09:00:00,0.0,0.0,589.2,409.2,180.0,589.2
2024-10-06 10:00:00,0.0,0.0,616.0,323.3,292.7,616.0
2024-10-06 11:00:00,0.0,0.0,691.7,329.5,362.2,691.7
2024-10-06 12:00:00,0.0,0.0,863.3,528.1,335.2,863.3
2024-10-06 13:00:00,0.0,0.0,882.2,582.5,299.6,882.2
2024-10-06 14:00:00,0.0,0.0,753.0,480.5,272.5,753.0
2024-10-06 15:00:00,813.0,44.69,210.3,18.9,191.5,210.3
2024-10-06 16:00:00,1106.0,43.29,79.3,3.2,76.1,79.3
2024-10-06 17:00:00,0.0,0.0,38.3,1.0,37.4,38.3
2024-10-06 18:00:00,0.0,0.0,8.8,-0.4,9.2,8.8
2024-10-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 05:00:00,613.0,36.33,0.0,0.0,0.0,0.0
2024-10-07 06:00:00,6149.0,44.81,1.5,-0.1,1.6,1.5
2024-10-07 07:00:00,26661.0,49.31,82.8,15.3,67.5,82.8
2024-10-07 08:00:00,47820.0,56.86,330.7,180.3,150.4,330.7
2024-10-07 09:00:00,63870.0,63.13,534.7,334.1,200.6,534.7
2024-10-07 10:00:00,49350.0,56.57,712.8,462.5,250.4,712.8
2024-10-07 11:00:00,54160.0,66.43,736.0,391.2,344.8,736.0
2024-10-07 12:00:00,17524.0,66.5,930.2,633.0,297.1,930.2
2024-10-07 13:00:00,51590.0,64.61,916.5,638.2,278.3,916.5
2024-10-07 14:00:00,38690.0,60.1,825.5,592.4,233.1,825.5
2024-10-07 15:00:00,16429.0,53.75,648.3,454.2,194.1,648.3
2024-10-07 16:00:00,2429.0,50.19,271.8,92.0,179.8,271.8
2024-10-07 17:00:00,0.0,48.78,19.0,0.1,18.9,19.0
2024-10-07 18:00:00,0.0,0.0,5.8,-0.3,6.1,5.8
2024-10-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 05:00:00,330.0,36.94,0.0,0.0,0.0,0.0
2024-10-08 06:00:00,17247.0,43.22,5.7,-0.2,5.8,5.7
2024-10-08 07:00:00,14446.0,47.11,112.8,35.1,77.8,112.8
2024-10-08 08:00:00,50260.0,53.35,262.0,105.2,156.8,262.0
2024-10-08 09:00:00,20860.0,52.31,550.7,356.7,193.9,550.7
2024-10-08 10:00:00,26467.0,55.47,334.7,52.4,282.2,334.7
2024-10-08 11:00:00,48060.0,56.82,333.0,28.8,304.2,333.0
2024-10-08 12:00:00,27135.0,52.08,566.7,160.8,405.9,566.7
2024-10-08 13:00:00,15662.0,50.620000000000005,522.5,133.7,388.8,522.5
2024-10-08 14:00:00,7830.0,50.03,622.0,299.9,322.1,622.0
2024-10-08 15:00:00,10940.0,49.51,482.0,229.0,253.0,482.0
2024-10-08 16:00:00,3280.0,47.69,157.2,20.9,136.2,157.2
2024-10-08 17:00:00,0.0,0.0,57.2,3.2,53.9,57.2
2024-10-08 18:00:00,0.0,0.0,2.2,-0.1,2.3,2.2
2024-10-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 05:00:00,1016.0,38.81,0.0,0.0,0.0,0.0
2024-10-09 06:00:00,8218.0,44.96,6.0,-0.1,6.1,6.0
2024-10-09 07:00:00,36780.0,48.61,159.0,75.0,84.0,159.0
2024-10-09 08:00:00,48880.0,55.47,400.0,262.6,137.4,400.0
2024-10-09 09:00:00,40810.0,62.86,601.8,428.1,173.8,601.8
2024-10-09 10:00:00,14294.0,56.53,692.0,433.9,258.1,692.0
2024-10-09 11:00:00,19631.0,53.27,538.2,159.3,378.9,538.2
2024-10-09 12:00:00,14920.0,55.3,524.8,126.4,398.4,524.8
2024-10-09 13:00:00,59350.0,54.5,676.0,295.7,380.3,676.0
2024-10-09 14:00:00,35420.0,51.93,825.8,597.7,228.1,825.8
2024-10-09 15:00:00,8379.0,49.74,241.7,31.1,210.6,241.7
2024-10-09 16:00:00,933.0,47.9,56.7,1.5,55.1,56.7
2024-10-09 17:00:00,0.0,0.0,21.8,0.2,21.6,21.8
2024-10-09 18:00:00,0.0,0.0,4.3,-0.2,4.6,4.3
2024-10-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 05:00:00,1666.0,39.82,0.0,0.0,0.0,0.0
2024-10-10 06:00:00,17473.0,44.39,5.2,-0.2,5.4,5.2
2024-10-10 07:00:00,33250.0,51.09,143.0,60.9,82.1,143.0
2024-10-10 08:00:00,54000.0,56.22,388.2,249.2,139.0,388.2
2024-10-10 09:00:00,57440.0,61.31,575.2,391.8,183.3,575.2
2024-10-10 10:00:00,65450.0,54.41,690.3,432.6,257.7,690.3
2024-10-10 11:00:00,13577.0,56.09,657.5,291.2,366.3,657.5
2024-10-10 12:00:00,53860.0,58.51,698.0,305.0,393.0,698.0
2024-10-10 13:00:00,36760.0,66.63,854.3,549.9,304.4,854.3
2024-10-10 14:00:00,4909.0,52.120000000000005,825.5,599.6,225.9,825.5
2024-10-10 15:00:00,4843.0,49.28,615.0,412.2,202.8,615.0
2024-10-10 16:00:00,859.0,48.27,345.5,170.7,174.8,345.5
2024-10-10 17:00:00,0.0,0.0,89.3,12.1,77.2,89.3
2024-10-10 18:00:00,0.0,0.0,6.5,-0.3,6.8,6.5
2024-10-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 05:00:00,316.0,35.2,0.0,0.0,0.0,0.0
2024-10-11 06:00:00,11493.0,44.72,4.2,-0.2,4.4,4.2
2024-10-11 07:00:00,34580.0,48.64,103.8,28.5,75.3,103.8
2024-10-11 08:00:00,40670.0,51.83,346.3,199.8,146.6,346.3
2024-10-11 09:00:00,35470.0,54.81,509.8,302.5,207.3,509.8
2024-10-11 10:00:00,73300.0,62.3,724.3,484.1,240.2,724.3
2024-10-11 11:00:00,50240.0,62.67,832.7,540.6,292.1,832.7
2024-10-11 12:00:00,24054.0,60.51,845.8,512.6,333.2,845.8
2024-10-11 13:00:00,1223.0,53.98,824.0,506.4,317.6,824.0
2024-10-11 14:00:00,9968.0,49.01,677.2,381.5,295.7,677.2
2024-10-11 15:00:00,5610.0,48.58,134.0,4.2,129.8,134.0
2024-10-11 16:00:00,1159.0,47.59,24.0,0.4,23.6,24.0
2024-10-11 17:00:00,0.0,0.0,43.8,1.5,42.3,43.8
2024-10-11 18:00:00,0.0,0.0,5.7,-0.3,6.0,5.7
2024-10-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 05:00:00,1638.0,39.96,0.0,0.0,0.0,0.0
2024-10-12 06:00:00,14219.0,42.21,2.2,-0.2,2.3,2.2
2024-10-12 07:00:00,23294.0,47.52,107.0,30.9,76.1,107.0
2024-10-12 08:00:00,23188.0,53.39,323.2,172.6,150.5,323.2
2024-10-12 09:00:00,64360.0,58.35,411.5,180.1,231.4,411.5
2024-10-12 10:00:00,21234.0,60.67,575.7,276.3,299.4,575.7
2024-10-12 11:00:00,66090.0,66.49,780.2,463.4,316.8,780.2
2024-10-12 12:00:00,63930.0,71.91,872.2,554.9,317.2,872.2
2024-10-12 13:00:00,5543.0,59.72,892.2,613.5,278.7,892.2
2024-10-12 14:00:00,2649.0,50.53,625.5,312.8,312.7,625.5
2024-10-12 15:00:00,305.0,45.92,381.0,125.7,255.3,381.0
2024-10-12 16:00:00,209.0,44.6,42.5,0.9,41.6,42.5
2024-10-12 17:00:00,0.0,0.0,30.8,0.5,30.3,30.8
2024-10-12 18:00:00,0.0,0.0,5.8,-0.3,6.1,5.8
2024-10-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 05:00:00,900.0,38.49,0.0,0.0,0.0,0.0
2024-10-13 06:00:00,10157.0,44.6,5.5,-0.2,5.7,5.5
2024-10-13 07:00:00,33390.0,49.14,153.8,70.8,83.0,153.8
2024-10-13 08:00:00,47180.0,55.25,390.0,251.9,138.1,390.0
2024-10-13 09:00:00,56840.0,59.76,608.2,438.9,169.3,608.2
2024-10-13 10:00:00,0.0,0.0,793.7,589.6,204.1,793.7
2024-10-13 11:00:00,0.0,0.0,921.0,679.9,241.1,921.0
2024-10-13 12:00:00,0.0,0.0,950.2,678.0,272.2,950.2
2024-10-13 13:00:00,0.0,0.0,941.2,691.6,249.6,941.2
2024-10-13 14:00:00,0.0,0.0,846.7,637.9,208.7,846.7
2024-10-13 15:00:00,0.0,0.0,672.7,498.8,173.9,672.7
2024-10-13 16:00:00,0.0,0.0,97.2,5.9,91.2,97.2
2024-10-13 17:00:00,0.0,0.0,5.8,0.0,5.8,5.8
2024-10-13 18:00:00,0.0,0.0,3.0,-0.2,3.2,3.0
2024-10-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 06:00:00,0.0,0.0,4.5,-0.2,4.7,4.5
2024-10-14 07:00:00,0.0,0.0,138.3,57.1,81.2,138.3
2024-10-14 08:00:00,46170.0,54.71,355.0,211.0,144.0,355.0
2024-10-14 09:00:00,52520.0,59.0,598.7,426.6,172.0,598.7
2024-10-14 10:00:00,67200.0,57.77,770.0,555.9,214.1,770.0
2024-10-14 11:00:00,18636.0,54.84,785.3,474.9,310.5,785.3
2024-10-14 12:00:00,18636.0,54.84,574.7,174.7,400.0,574.7
2024-10-14 13:00:00,45290.0,57.03,676.7,306.5,370.2,676.7
2024-10-14 14:00:00,29966.0,51.35,752.8,499.6,253.2,752.8
2024-10-14 15:00:00,6753.0,52.92,498.0,258.8,239.2,498.0
2024-10-14 16:00:00,4383.0,49.17,294.0,118.9,175.1,294.0
2024-10-14 17:00:00,0.0,0.0,76.3,8.1,68.2,76.3
2024-10-14 18:00:00,0.0,0.0,0.3,0.0,0.4,0.3
2024-10-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 05:00:00,1119.0,39.09,0.0,0.0,0.0,0.0
2024-10-15 06:00:00,13313.0,44.66,5.2,-0.2,5.4,5.2
2024-10-15 07:00:00,16111.0,47.11,111.5,34.6,76.9,111.5
2024-10-15 08:00:00,48510.0,55.51,310.2,158.5,151.7,310.2
2024-10-15 09:00:00,60040.0,54.09,519.8,318.8,201.0,519.8
2024-10-15 10:00:00,36490.0,52.31,611.0,326.2,284.8,611.0
2024-10-15 11:00:00,18534.0,50.43,496.5,128.1,368.4,496.5
2024-10-15 12:00:00,21780.0,54.38,234.3,5.7,228.6,234.3
2024-10-15 13:00:00,16489.0,52.41,279.7,13.3,266.4,279.7
2024-10-15 14:00:00,11347.0,51.16,208.8,6.6,202.2,208.8
2024-10-15 15:00:00,8162.0,49.77,173.7,11.4,162.2,173.7
2024-10-15 16:00:00,3632.0,48.27,117.0,10.0,107.0,117.0
2024-10-15 17:00:00,0.0,0.0,46.0,1.8,44.2,46.0
2024-10-15 18:00:00,0.0,0.0,6.7,-0.3,7.0,6.7
2024-10-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 05:00:00,912.0,38.03,0.0,0.0,0.0,0.0
2024-10-16 06:00:00,8726.0,44.54,5.3,-0.2,5.5,5.3
2024-10-16 07:00:00,20285.0,43.99,117.8,39.7,78.1,117.8
2024-10-16 08:00:00,26020.0,49.47,272.5,117.6,154.9,272.5
2024-10-16 09:00:00,65850.0,60.57,380.5,148.8,231.7,380.5
2024-10-16 10:00:00,21041.0,59.52,672.2,413.8,258.4,672.2
2024-10-16 11:00:00,70670.0,60.43,641.0,279.7,361.3,641.0
2024-10-16 12:00:00,7853.0,49.7,602.7,205.1,397.5,602.7
2024-10-16 13:00:00,5207.0,48.51,267.0,10.8,256.2,267.0
2024-10-16 14:00:00,11501.0,47.52,89.2,-0.8,90.0,89.2
2024-10-16 15:00:00,8211.0,47.93,247.2,36.4,210.7,247.2
2024-10-16 16:00:00,587.0,47.12,109.2,8.4,100.8,109.2
2024-10-16 17:00:00,0.0,0.0,21.2,0.1,21.0,21.2
2024-10-16 18:00:00,0.0,0.0,5.7,-0.3,6.0,5.7
2024-10-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 05:00:00,0.0,36.47,0.0,0.0,0.0,0.0
2024-10-17 06:00:00,5282.0,43.87,5.0,-0.2,5.2,5.0
2024-10-17 07:00:00,33290.0,43.81,132.7,52.5,80.2,132.7
2024-10-17 08:00:00,49520.0,56.32,337.5,191.1,146.4,337.5
2024-10-17 09:00:00,57970.0,56.74,507.5,303.6,203.9,507.5
2024-10-17 10:00:00,74300.0,58.92,637.2,365.0,272.1,637.2
2024-10-17 11:00:00,57300.0,58.71,743.0,418.6,324.4,743.0
